track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRKD70EBF6371,0.845,0.951,5,-6.18,0,0.144,0.235,0.013,0.243,0.38,122.2,4
TRKA5894923EA,0.405,0.82,5,-2.56,1,0.082,0.093,0.142,0.331,0.379,147.2,4
TRK92CE1807ED,0.481,0.665,5,-3.64,0,0.022,0.0,0.265,0.153,0.454,130.1,4
TRKDD6AD711C4,0.775,0.976,9,-6.16,1,0.112,0.201,0.197,0.161,0.692,102.0,4
TRKBF431C9E82,0.572,0.629,6,-4.42,1,0.103,0.21,0.0,0.176,0.688,109.6,4
TRK37009AA96F,0.48,0.264,1,-13.02,0,0.053,0.638,0.405,0.178,0.595,69.9,4
TRK31E2748FF0,0.433,1.0,10,-2.25,1,0.078,0.0,0.047,0.254,0.692,138.0,4
TRK03D4FFD2E5,0.667,0.703,5,-3.09,1,0.059,0.28,0.156,0.157,0.532,122.3,4
TRK5AF3F7E0DB,0.822,0.573,10,-11.31,0,0.136,0.309,0.016,0.084,0.515,90.6,4
TRKA903D41435,0.222,0.069,6,-17.02,1,0.125,0.816,0.721,0.098,0.331,50.0,4
TRK3BB5DC6D9A,0.564,0.788,8,-5.99,1,0.06,0.111,0.212,0.218,0.493,116.7,4
TRK8FF9D8D23A,0.429,0.442,5,-10.28,0,0.0,0.473,0.397,0.16,0.32,74.9,4
TRK7553586667,0.5,0.252,5,-12.35,1,0.02,0.647,0.737,0.209,0.278,74.7,5
TRK454531CE97,0.826,0.718,6,-5.76,0,0.14,0.0,0.152,0.278,0.572,101.0,4
TRK601351D4EF,0.557,0.454,1,-13.71,0,0.059,0.648,0.393,0.091,0.386,60.5,4
TRKF4E00BF1F3,0.805,0.65,0,-3.3,0,0.07,0.0,0.131,0.165,0.739,96.4,4
TRKA76A93C314,0.725,0.548,1,-4.48,0,0.056,0.189,0.0,0.153,0.615,134.1,4
TRKD3D942E78F,0.347,0.862,7,-4.86,1,0.0,0.182,0.166,0.303,0.265,116.6,4
TRK0B8A9ED98F,0.686,0.808,7,-2.76,0,0.077,0.089,0.0,0.07,0.495,101.8,4
TRKDEA881BB51,0.465,0.345,1,-12.67,1,0.031,0.401,0.533,0.092,0.479,69.5,4
TRK2FEC5FBC14,0.782,0.657,3,-5.48,1,0.126,0.382,0.0,0.11,0.582,108.1,4
TRKC597822FE9,0.677,0.595,3,-4.71,0,0.06,0.0,,0.235,0.632,154.4,4
TRK48BD33323F,0.679,0.799,7,-5.09,0,0.072,0.024,0.226,0.212,0.606,92.2,3
TRK58B2DA7E28,0.497,0.679,3,-9.23,0,0.064,0.167,0.0,0.016,0.443,71.6,4
TRK371D80A350,0.698,0.89,4,-3.33,0,0.044,0.0,0.073,0.182,0.414,122.1,5
TRK09EEEEDBEE,0.361,1.0,11,-4.72,1,0.101,0.007,0.078,0.328,0.501,145.1,4
TRK90BF821BE1,0.691,0.763,1,-3.94,1,0.236,0.0,0.0,0.049,0.664,104.4,4
TRK79493BE2F2,0.897,0.483,9,-4.62,0,0.086,0.28,0.0,0.135,0.634,113.9,4
TRK05C1788E54,0.604,0.535,4,-5.98,1,0.001,0.0,0.222,0.178,0.389,81.8,4
TRK0399A6A2CA,0.239,0.984,1,-1.93,1,0.002,0.0,0.118,0.235,0.129,120.4,4
TRK09AC5FD7C7,0.389,0.857,0,-3.09,1,0.083,0.032,0.157,0.255,0.0,126.0,4
TRK66CC8463B5,0.432,0.689,8,-2.32,0,0.065,0.0,0.182,0.241,0.512,139.2,4
TRKBBF2AF3EFB,0.582,0.552,2,-8.02,1,0.12,0.177,0.039,0.196,0.393,81.9,4
TRK0B40E92FFE,0.586,0.813,11,-5.51,0,0.173,0.0,0.0,0.116,0.596,161.2,4
TRK6410DA2E55,0.65,0.889,7,-6.18,0,0.087,0.24,0.017,0.234,0.071,155.4,4
TRKFB81826630,0.593,0.793,4,-7.33,1,0.072,0.107,0.0,0.381,0.407,130.0,4
TRK8E6E188DBF,0.693,0.718,8,-6.16,1,0.032,0.068,0.052,0.186,0.631,128.9,4
TRKFAC143E386,0.514,0.561,8,-5.86,1,0.014,0.548,0.0,0.085,0.415,129.5,4
TRK9E878C408F,0.357,0.221,6,-17.53,0,0.051,0.884,0.888,0.0,0.52,76.9,4
TRKB59A9572E4,0.706,0.675,2,-4.79,0,0.155,0.069,0.043,0.179,0.507,112.8,4
TRK2C69949C1E,0.68,0.691,9,-4.7,1,0.161,0.061,0.0,0.054,0.604,107.4,4
TRKD4C36728CB,0.666,0.678,7,-4.08,1,0.074,0.291,0.098,0.106,0.795,96.9,4
TRK51365EEC0E,0.578,0.538,3,-7.36,0,0.124,0.371,0.0,0.221,0.419,115.7,4
TRK0F2F56B45C,0.669,0.739,4,-6.74,1,0.204,0.091,0.084,0.154,0.279,125.3,4
TRK0E44AC721B,0.477,0.84,6,-4.31,1,0.068,0.0,0.224,0.183,0.503,143.3,4
TRK07AA82E10E,0.629,0.722,2,-7.24,1,0.126,0.0,0.0,0.249,0.709,100.4,4
TRKE45C86D1FD,0.682,0.702,9,-3.81,1,0.04,0.085,0.0,0.079,0.404,119.6,4
TRKC050ACAA6A,0.517,0.797,10,-4.24,1,0.03,0.141,0.028,0.289,0.649,125.0,4
TRKE444D28343,0.157,0.277,5,-14.08,0,0.068,0.871,0.979,0.087,0.277,50.0,4
TRK675FB0AB18,0.73,0.521,6,-8.77,1,0.128,0.02,0.066,0.021,0.359,84.0,4
TRK6447339DBB,0.661,0.564,3,-6.0,1,0.219,0.11,0.0,0.197,0.484,117.0,4
TRK10F01437D0,0.371,0.837,7,-4.64,0,0.024,0.154,0.0,0.284,0.569,163.1,4
TRKC6A5DC0DCC,0.689,0.712,0,-7.42,1,0.064,0.229,0.179,0.2,0.528,126.6,4
TRKF3D6DDD814,0.829,0.801,2,-6.97,1,0.064,0.113,0.013,0.109,0.786,111.1,4
TRKFC0A193651,0.725,0.7,0,-5.88,1,0.0,0.0,0.127,0.199,0.421,122.6,4
TRKACD44BD8F9,0.36,0.612,4,-3.98,1,0.035,0.12,0.316,0.342,0.506,127.5,4
TRK2ABBF8DE9B,0.446,0.978,6,-6.48,1,0.0,0.106,0.2,0.432,0.2,135.7,4
TRK3D6F5881AF,0.73,0.698,7,-2.83,1,0.0,0.118,0.163,0.181,0.822,107.6,4
TRK748A6D2AB6,0.594,0.333,6,-12.55,0,0.038,0.833,0.316,0.113,0.475,107.7,4
TRK8D319BDD43,0.615,0.619,7,-4.88,0,0.086,0.123,0.082,0.141,0.562,94.4,4
TRK8CE6D9AB1C,0.635,0.791,9,-6.06,1,0.033,0.0,0.045,0.181,0.475,130.7,4
TRK45AC4B265B,0.568,0.809,4,-5.71,1,0.118,0.094,0.09,0.351,0.478,146.4,4
TRK7A1AD2E13B,0.748,0.789,7,-3.79,1,0.121,0.153,0.17,0.216,0.597,120.7,4
TRKBDF2D0AE1A,0.776,0.864,6,-4.71,1,0.089,0.271,0.042,0.193,0.45,96.0,4
TRK812C52CD63,0.264,0.388,7,-16.16,0,0.05,0.975,0.97,0.097,0.387,88.5,4
TRKB3D9D40D5C,0.334,1.0,9,-4.51,1,0.053,0.18,0.057,0.25,0.529,142.6,4
TRK5B926F1B42,0.794,0.517,0,-5.76,0,0.0,0.049,0.052,0.183,0.607,132.3,4
TRK522C803742,0.756,0.74,10,-3.91,1,0.116,0.231,0.178,0.143,0.504,132.2,4
TRK833594BC97,0.544,0.538,6,-6.8,0,0.006,0.096,0.002,0.168,0.822,74.8,3
TRK987A1E1B65,0.362,0.976,11,-5.29,0,0.076,0.0,0.0,0.285,0.551,129.5,4
TRK2EEC16DDA6,0.569,0.579,10,-10.63,1,0.197,0.307,0.223,0.15,0.748,89.6,4
TRK21AA9BADF8,0.428,1.0,2,-7.72,1,0.162,0.054,0.07,0.275,0.503,127.0,4
TRKECA4A3F12A,0.676,0.524,10,-8.57,1,0.056,0.178,0.132,0.182,0.515,147.6,4
TRKC716EBA890,0.619,0.94,3,-4.22,1,0.132,0.082,0.0,0.199,0.646,101.1,4
TRK5091DBB4AF,0.734,0.961,6,-6.7,0,0.031,0.0,0.0,0.149,0.78,114.4,4
TRK6995A667A8,0.679,0.685,4,-4.94,1,0.045,0.0,0.0,0.257,0.495,135.2,4
TRK63CC2F3792,0.318,0.285,3,-15.79,0,0.002,0.983,1.0,0.0,0.256,111.6,4
TRK7AC2344F8D,0.591,0.574,7,-4.67,1,0.278,0.135,0.088,0.148,0.454,91.8,4
TRK81612328CF,0.448,0.886,4,-9.48,1,0.0,0.122,0.103,0.185,0.295,132.5,4
TRK70176D4C24,0.375,0.953,4,-2.2,1,0.039,0.0,0.119,0.323,0.093,130.3,4
TRK94B5C2B3B2,0.518,0.542,11,-6.34,1,0.03,0.235,0.0,0.205,0.689,134.0,4
TRKDE18E791FF,0.832,0.731,6,-7.88,1,0.177,0.277,0.067,0.213,0.71,117.9,4
TRK25BB1F3405,0.623,0.73,3,-1.6,1,0.081,0.332,0.0,0.088,0.649,117.0,4
TRK0E6914C789,0.725,0.615,6,-5.87,0,0.031,0.225,0.0,0.128,0.525,80.1,4
TRK928E8DF78F,0.409,0.417,3,-7.91,1,0.083,0.133,0.046,0.248,0.539,103.3,4
TRK02776A8A0A,0.413,0.177,1,-20.95,1,0.04,0.703,0.899,0.174,0.27,111.8,4
TRK695314B3DD,0.797,0.379,7,-4.19,0,0.175,0.253,0.0,0.247,0.675,84.1,4
TRK5599341643,0.501,0.495,0,-4.97,1,0.088,0.436,0.0,0.157,0.579,109.2,4
TRK6ADE859193,0.488,0.94,8,0.95,1,0.043,0.0,0.222,0.165,0.5,117.2,4
TRKD70FCA6E0F,0.596,0.679,4,-0.89,0,0.084,0.0,0.0,0.133,0.664,103.0,4
TRK4FA03B9543,0.847,0.642,11,-6.51,0,0.002,0.327,0.063,0.016,0.61,132.2,4
TRKC07EF55516,0.67,0.69,1,-8.79,1,0.061,0.179,0.042,0.205,0.201,89.9,4
TRKB5DAEB8622,0.717,0.544,9,-6.25,0,0.225,0.058,0.0,0.211,0.759,117.6,4
TRK04009C9058,0.732,0.561,9,-3.02,1,0.115,0.054,0.133,0.122,0.559,113.9,4
TRKD47B32D49D,0.011,0.238,4,-16.78,1,0.013,0.823,0.942,0.033,0.459,50.7,3
TRK67B3BCECE5,0.267,0.286,9,-15.18,1,0.06,0.866,0.811,0.172,0.543,121.1,4
TRKDA9D5D7009,0.587,0.66,2,-1.58,0,0.034,0.162,0.039,0.185,0.7,108.4,4
TRKFA317D5164,0.531,0.859,7,-2.15,1,0.026,0.116,0.155,0.357,0.606,123.2,4
TRKFFEBF99889,0.757,0.683,0,-5.02,0,0.049,0.294,0.063,0.203,0.518,133.9,4
TRK7BC55F9E58,0.585,0.777,1,-2.81,0,0.05,0.094,0.127,0.297,0.305,162.1,4
TRK1B7D83CC2D,0.288,0.192,2,-13.81,1,0.0,0.995,0.653,0.194,0.441,84.6,4
TRK4F37C2EEAF,0.375,1.0,0,-5.53,0,0.034,0.099,0.074,0.309,0.491,127.1,5
TRKBC61EA588C,0.69,0.777,10,-2.98,1,0.105,0.202,0.093,0.225,0.449,130.0,4
TRK9399858E70,0.36,0.891,1,-6.89,0,0.078,0.014,0.232,0.373,0.539,137.5,4
TRKBA1EC4D894,0.45,0.291,8,-12.41,1,0.038,0.745,0.34,0.206,0.566,66.0,4
TRKDADF39E197,0.473,0.267,8,-12.07,0,0.011,0.665,0.616,0.162,0.489,72.1,4
TRKA34673F1D9,0.89,0.706,11,-7.59,1,0.026,0.207,0.0,0.015,0.737,114.8,4
TRK7E705ED757,0.502,0.671,11,-7.14,1,0.0,0.295,0.061,0.201,0.551,149.9,4
TRKF64B0C7252,0.942,0.813,8,-3.69,0,0.065,0.023,0.032,0.151,0.547,115.7,4
TRKB58EAD1234,0.713,0.532,2,-4.4,1,0.082,0.087,0.165,0.052,0.736,96.9,4
TRKE310DBD9DF,0.726,0.658,5,-7.36,1,0.037,0.0,0.189,0.097,0.644,107.8,5
TRKEA52E846D1,0.622,0.798,10,-3.75,1,0.046,0.145,0.055,0.241,0.377,110.4,4
TRK59F5E554E8,0.467,0.525,2,-2.97,0,0.036,0.124,0.0,0.232,0.446,114.3,4
TRKAE3C0B06AD,0.93,0.679,3,-1.23,1,0.111,0.35,0.0,0.1,0.753,107.0,4
TRK0F8B6129B2,0.661,0.85,8,-5.47,0,0.159,0.0,0.0,0.213,0.604,171.8,4
TRK27850B0ED0,0.665,0.843,3,-4.69,1,0.069,0.141,0.0,0.103,0.707,108.2,4
TRK23416F80B8,0.733,0.874,4,-1.28,1,0.138,0.224,0.201,0.244,0.593,125.6,5
TRK0AA8541574,0.353,1.0,7,-4.04,1,0.133,0.117,0.0,0.233,0.292,131.4,4
TRK33640A0AA4,0.231,0.988,5,-6.8,1,0.047,0.068,0.136,0.395,0.389,149.6,4
TRKCF7F5D7436,0.715,0.812,8,-6.75,0,0.068,0.081,0.024,0.264,0.506,134.1,4
TRK341799999A,0.818,0.698,3,-2.81,0,0.05,0.136,0.076,0.223,0.675,113.3,4
TRK3F1249ED2A,0.588,0.493,8,-6.42,1,0.157,0.161,0.0,0.208,0.245,84.5,4
TRK445AEF036C,0.714,0.953,8,-4.31,1,0.14,0.217,0.282,0.239,0.508,145.3,4
TRKF21490C4E5,0.751,0.803,0,-4.4,1,0.083,0.148,0.014,0.057,0.643,155.0,4
TRKEF60F23F76,0.56,0.479,3,-5.45,1,0.009,0.46,0.0,0.264,0.465,110.5,4
TRK74C8F70FDB,0.734,0.691,2,-6.86,0,0.189,0.093,0.0,0.096,0.392,85.3,4
TRKE521EA7D12,0.806,0.718,9,-4.88,1,0.063,0.216,0.04,0.093,0.385,91.8,4
TRKE34B0C5A32,0.268,0.937,10,-4.14,1,0.022,0.001,0.0,0.376,0.467,136.1,4
TRKC9D4AFD082,0.819,0.803,1,-4.38,0,0.188,0.037,0.157,0.224,0.395,128.9,4
TRK2E3B08B425,0.747,0.604,8,-4.55,1,0.266,0.203,0.0,0.219,0.261,97.6,4
TRK17BBC5C435,0.713,0.228,8,-11.1,1,0.004,0.677,0.698,0.015,0.202,76.0,4
TRKC2B5BD8218,0.703,0.562,11,-7.63,1,0.101,0.276,0.0,0.108,0.329,88.5,5
TRK6C331B658A,0.758,0.671,5,-5.33,1,0.011,0.087,0.065,0.265,0.592,110.7,4
TRKF4D68E3713,0.505,0.617,2,-5.82,0,0.187,0.108,0.087,0.104,0.46,106.5,3
TRK6BF8D6324D,0.558,0.323,5,-14.2,0,0.054,0.499,0.672,0.161,0.343,71.6,4
TRK682A47EDFD,0.444,0.959,7,-1.08,1,0.097,0.0,0.188,0.298,0.242,139.1,4
TRK2726A30807,0.443,0.796,7,-4.08,1,0.049,0.305,0.218,0.212,0.561,113.9,4
TRK8C40FF2D31,0.233,0.187,2,-16.33,1,0.049,1.0,0.755,0.115,0.351,116.1,4
TRKE8D9AD1E04,0.655,0.58,0,-10.41,1,0.256,0.0,0.088,0.08,0.659,105.4,4
TRK46ED8C6F3C,0.68,0.678,4,-7.9,1,0.054,0.326,0.113,0.169,0.389,112.5,4
TRK3AFB6FB807,0.587,0.449,11,-6.31,1,0.101,0.169,0.063,0.023,0.601,80.1,4
TRKFDDC92BE4B,0.36,0.268,3,-13.99,1,0.0,0.404,0.681,0.059,0.476,90.2,3
TRK9C20464DA2,0.382,0.998,11,-5.14,1,0.057,0.0,0.188,0.348,0.321,132.2,5
TRKD0FCD22279,0.62,0.832,3,-4.86,0,0.178,0.153,0.104,0.245,0.494,144.2,4
TRK4704433638,0.816,0.457,0,-7.95,1,0.225,0.078,0.056,0.147,0.562,100.7,5
TRK9C03BFEB26,0.481,0.414,0,-8.71,0,0.068,0.173,0.0,0.11,0.509,99.3,4
TRK226FD003A0,0.539,0.536,10,-5.68,0,0.13,0.238,0.058,0.14,0.705,110.9,4
TRKBA4FFDF5E8,0.669,0.665,11,-4.34,1,0.062,0.286,0.025,0.162,0.558,93.3,4
TRK2445AFAE76,0.634,0.518,3,-7.88,1,0.069,0.155,0.111,0.149,0.374,75.2,4
TRK2214187417,0.464,0.789,7,-5.05,1,0.042,0.09,0.055,0.233,0.508,136.8,4
TRK308D0C9208,0.268,0.992,2,-3.6,1,0.0,0.076,0.169,0.465,0.527,152.0,4
TRK66CA7095AA,0.726,0.723,3,-2.06,1,0.112,0.063,0.169,0.17,0.493,112.8,4
TRK37CEC5C4F4,0.252,0.249,8,-14.81,0,0.0,0.915,0.963,0.064,0.295,124.4,5
TRK01558CB2AA,0.229,0.942,5,-5.16,1,0.066,0.093,0.184,0.226,0.305,156.0,4
TRKBF02712890,0.583,0.194,3,-12.92,1,0.04,0.491,0.542,0.084,0.031,87.3,4
TRK5DEEA3F225,0.51,0.661,0,-7.89,0,0.0,0.418,0.17,0.205,0.565,94.1,4
TRK6687680172,0.7,0.535,2,-6.88,1,0.101,0.31,0.092,0.123,0.403,85.4,4
TRKB2D7003CFC,0.872,0.706,1,-3.39,0,0.213,0.247,0.032,0.206,0.67,84.4,4
TRKEEB61C70A8,0.711,0.13,3,-14.86,1,0.028,0.581,0.509,0.111,0.538,81.2,4
TRK3B3417D0A1,0.731,0.682,11,-6.83,0,0.095,0.0,0.139,0.323,0.465,160.5,4
TRKE603342B57,0.382,0.302,10,-15.13,1,0.011,1.0,0.835,0.039,0.63,111.9,4
TRK2EE7584512,0.382,0.161,8,-16.28,1,0.084,0.788,0.918,0.1,0.52,83.6,4
TRKA35232868C,0.451,0.37,2,-8.81,0,0.111,0.311,0.076,0.386,0.506,132.4,3
TRK41CCA7C89C,0.858,0.776,10,-4.25,1,0.075,0.428,0.0,0.18,0.459,109.0,4
TRKEB5E1F211C,0.675,0.686,10,-4.77,0,0.207,0.211,0.116,0.122,0.708,107.0,4
TRK78EE9863C9,0.724,0.736,10,-6.39,0,0.269,0.119,0.0,0.19,0.416,111.5,4
TRKF35FB73A46,0.581,0.872,0,-6.47,0,0.107,0.044,0.062,0.162,0.393,129.9,4
TRK6FC267DEFA,0.411,0.834,4,-2.67,1,0.044,0.086,0.105,0.323,0.428,163.4,4
TRK8688050C37,0.863,0.62,4,-7.55,0,0.155,0.281,0.081,0.148,0.833,114.0,4
TRKCAE87B79E0,0.45,0.316,0,-14.1,0,0.029,0.718,0.601,0.0,0.564,71.3,4
TRK6D17A0B62F,0.608,0.693,6,-5.17,1,0.06,0.395,0.078,0.252,0.575,125.7,4
TRKA7A66441C9,0.723,0.714,6,-6.26,0,0.048,0.077,0.073,0.13,0.581,90.3,4
TRKA106091B47,0.464,0.822,4,-4.38,1,0.079,0.0,0.275,0.256,0.377,135.6,4
TRKE1392F6EF2,0.791,0.747,7,-5.61,1,0.044,0.218,0.0,0.108,0.586,116.2,4
TRK90537C1459,0.574,1.0,2,-5.49,1,0.034,0.0,0.09,0.358,0.403,135.3,3
TRK02ADC0AD9F,0.84,0.668,7,-1.56,0,0.059,0.301,0.0,0.221,0.626,84.0,4
TRK7B696D6EE4,0.795,0.59,8,-5.85,1,0.058,0.102,0.037,0.158,0.68,106.3,4
TRK545CB12801,0.59,0.87,0,-7.34,1,0.03,0.171,0.088,0.229,0.541,117.4,4
TRKC18AD3E246,0.793,0.696,3,-6.62,0,0.24,0.135,0.117,0.167,0.635,108.8,4
TRK1D88FB6860,0.179,0.943,11,-2.29,0,0.038,0.197,0.159,0.332,0.599,135.8,4
TRK7507FA8865,0.361,0.291,2,-11.06,1,0.028,0.614,0.284,0.153,0.486,98.5,4
TRKBC5A2DAB80,0.356,0.904,3,-4.41,1,0.095,0.0,0.077,0.266,0.483,130.5,4
TRK58FE16F664,0.524,0.821,0,-5.67,1,0.025,0.096,0.096,0.145,0.59,72.5,4
TRKE7303A6511,0.403,0.937,7,-3.09,1,0.075,0.0,0.274,0.34,0.421,161.0,4
TRK7AA0DC06C3,0.688,0.968,5,-7.05,1,0.021,0.014,0.248,0.292,0.122,166.4,4
TRK328FB46F57,0.628,0.819,11,-7.75,1,0.04,0.059,0.144,0.099,0.525,163.1,4
TRK731DB9C7AE,0.578,0.278,7,-11.58,1,0.076,0.515,0.337,0.254,0.441,131.0,3
TRKF62B9262FC,0.588,0.492,9,-14.08,1,0.059,0.666,0.221,0.117,0.624,113.9,4
TRK8A272A063B,0.628,0.599,1,-6.3,1,0.07,0.196,0.0,0.05,0.429,98.8,4
TRKE2EC78645D,0.706,0.641,3,-10.11,1,0.146,0.142,0.096,0.145,0.605,86.6,4
TRKC058FC3984,0.739,0.656,8,-4.88,1,0.326,0.142,0.0,0.257,0.486,79.8,4
TRK00DDEB6148,0.622,0.71,3,-5.01,0,0.087,0.022,0.07,0.247,0.38,113.6,4
TRK8824957C52,0.862,0.789,7,-4.58,1,0.14,0.302,0.0,0.118,0.718,110.9,4
TRKB979C91A19,0.522,0.766,5,-1.39,1,0.006,0.082,0.053,0.259,0.681,120.6,3
TRK7A0BD6C832,0.728,0.861,6,-6.04,1,0.056,0.056,0.0,0.153,0.635,120.1,4
TRK83F1DD5244,0.538,0.928,0,-2.71,1,0.0,0.16,0.039,0.192,0.585,132.7,4
TRK4BAF5604F5,0.647,0.702,2,-7.42,1,0.033,0.0,0.0,0.186,0.561,95.3,4
TRKEE784941D4,0.514,0.649,8,-6.54,0,0.002,0.158,0.005,0.154,0.468,103.2,4
TRKB7C2B0B988,0.624,0.644,4,-5.53,0,0.01,0.0,0.0,0.267,0.619,144.8,3
TRK276304B7CD,0.29,0.25,3,-17.71,0,0.03,0.822,0.953,0.164,0.428,70.1,4
TRK0EE9A133EB,0.782,0.723,7,-8.36,0,0.237,0.0,0.0,0.15,0.611,94.7,4
TRK33D1CE7167,0.594,0.621,3,-8.77,0,0.047,0.095,0.001,0.163,0.656,139.9,3
TRK3DAAAFCBE6,0.712,0.933,4,-5.7,1,0.0,0.0,0.21,0.231,0.443,120.3,4
TRK8876C8A700,0.624,0.776,8,-7.04,0,0.037,0.022,0.124,0.154,0.841,112.2,4
TRKC8E24F2327,0.678,0.355,4,-6.18,0,0.064,0.37,0.0,0.034,0.252,101.5,4
TRKAE486CFDDF,0.522,0.464,1,-9.89,1,0.119,0.649,0.419,0.157,0.392,50.0,4
TRKE0BB637E11,0.806,0.853,4,-4.48,1,0.082,0.287,0.0,0.115,0.743,133.0,4
TRK48D23F1B17,0.456,0.952,6,-4.15,0,0.064,0.018,0.136,0.26,0.347,126.3,4
TRK5F9FD5CCA5,0.17,0.233,8,-15.78,0,0.035,0.881,0.828,0.156,0.109,65.0,4
TRK5718FACEE2,0.214,0.0,8,-16.83,0,0.058,0.862,0.749,0.121,0.226,73.8,4
TRKCB9AA0CD18,0.383,0.475,9,-10.7,0,0.0,0.534,0.286,0.202,0.696,103.8,4
TRK9E0A9D8975,0.663,0.381,4,-5.23,0,0.086,0.21,0.0,0.104,0.545,85.0,4
TRKFE14789DE5,0.897,0.693,9,-6.38,1,0.214,0.14,0.08,0.209,0.302,85.2,3
TRK5302D51897,0.799,0.893,4,-5.3,0,0.05,0.038,0.188,0.171,0.751,116.1,4
TRK1E97214473,0.799,0.727,10,-6.74,1,0.09,0.004,0.039,0.128,0.624,98.3,5
TRK03D10131F0,0.476,0.899,8,-5.98,1,0.074,0.0,0.143,0.236,1.0,125.0,4
TRK084B3DF074,0.722,0.662,4,-6.13,0,0.104,0.0,0.0,0.137,0.684,,4
TRK4DAE096D90,0.692,0.739,11,-1.99,1,0.128,0.059,0.004,0.188,0.636,104.2,4
TRK0AEDD66FED,0.865,0.749,10,-3.63,0,0.175,0.179,0.0,0.087,0.474,116.2,4
TRK3D25907ABF,0.678,0.709,5,-2.29,0,0.186,0.163,0.039,0.199,0.57,96.1,4
TRK256FB80364,0.739,0.64,11,-6.08,0,0.104,0.14,0.022,0.125,0.694,130.1,4
TRKE4AA250048,0.255,0.932,1,-6.55,1,0.044,0.001,0.009,0.313,0.355,147.9,4
TRKC1F9BA86BA,0.722,0.856,3,-6.33,0,0.083,0.381,0.014,0.159,0.625,116.1,4
TRKB8EA84A3FA,0.621,0.652,4,-6.22,1,0.102,0.0,0.0,0.218,0.277,146.9,4
TRK93B8349504,0.698,0.373,5,-11.34,1,0.069,0.042,0.0,0.105,0.404,91.0,4
TRK9DA02339D5,0.382,0.604,3,-5.41,1,0.058,0.396,0.012,0.31,0.7,92.7,4
TRK7EECEE5731,0.468,0.592,11,-8.36,0,0.03,0.5,0.059,0.062,0.431,153.0,4
TRKA59C9A34E0,0.593,0.154,7,-13.07,1,0.0,0.453,0.497,0.104,0.337,85.6,4
TRKB7C5F7C364,0.192,0.111,4,-16.4,1,0.0,0.945,0.8,0.0,0.274,66.6,4
TRK34ABED7D01,0.896,0.655,1,-8.66,1,0.204,0.146,0.0,0.195,0.358,125.4,4
TRK5E0A3B1AD8,0.755,0.723,9,-6.03,0,0.0,0.093,0.225,0.153,0.4,128.2,4
TRKEA014B4426,0.871,0.586,9,-5.68,1,0.126,0.134,0.091,0.136,0.757,94.7,4
TRK8FF902CA05,0.776,0.837,6,-3.69,1,0.156,0.09,0.0,0.11,0.435,110.2,4
TRK89A14F4796,0.392,0.773,4,-3.76,1,0.0,0.017,0.0,0.162,0.536,135.3,4
TRK9DEE3051EC,0.538,0.631,5,-2.25,1,0.1,0.292,0.14,0.181,0.687,75.2,4
TRKFA284F9D9D,0.323,1.0,11,-4.26,0,0.02,0.112,0.084,0.297,0.359,117.3,4
TRKC3E55C9BC7,0.626,0.489,4,-10.02,1,0.026,0.185,0.024,0.061,0.602,94.8,4
TRKE073B7722C,0.686,0.67,0,-3.9,1,0.063,0.162,0.064,0.127,0.824,111.5,4
TRK6F838C54D5,0.582,0.604,1,-7.63,0,0.227,0.094,0.055,0.116,0.422,,4
TRKCEFBA353EB,0.645,0.265,3,-16.94,1,0.0,0.874,0.629,0.082,0.32,80.8,4
TRKC04D097E0A,0.659,0.696,7,-4.08,1,0.1,0.161,0.131,0.186,0.631,114.5,4
TRK0154179C09,0.411,0.818,1,-8.49,1,0.038,0.0,0.053,0.271,0.289,124.1,4
TRKAD82615687,0.733,0.596,6,-6.64,0,0.1,0.007,0.01,0.157,0.568,101.8,4
TRKA5C79BAC46,0.581,0.475,7,-5.16,1,0.0,0.426,0.0,0.199,0.335,108.3,3
TRKE6D3D6E299,0.581,0.877,10,-10.2,1,0.037,0.0,0.024,0.29,0.456,161.9,4
TRKD618895B06,0.363,0.39,0,-16.8,1,0.003,1.0,0.848,0.057,0.338,135.2,3
TRKEBE674AB72,0.982,0.869,9,-8.12,1,0.051,0.093,0.113,0.082,0.68,104.7,4
TRK378CA4FB60,0.501,0.818,9,-2.69,1,0.049,0.071,0.214,0.278,0.094,117.5,3
TRK4D34DDDB57,0.658,0.378,4,-8.45,0,0.048,0.567,0.572,0.004,0.463,83.2,4
TRKBF902ABAAF,0.776,0.65,5,-4.41,0,0.0,0.278,0.09,0.185,0.766,106.6,5
TRK30537E35E6,0.51,0.444,8,-8.22,1,0.061,0.15,0.0,0.113,0.427,101.2,4
TRK33000A0082,0.584,0.699,1,-8.72,0,0.088,0.206,0.0,0.192,0.28,115.7,4
TRK202FC22B06,0.703,0.624,1,-5.68,1,0.166,0.026,0.0,0.128,0.622,107.4,4
TRKF956472560,0.512,0.372,2,-7.17,1,0.128,0.41,0.009,0.273,0.437,122.5,4
TRKDFE2A59FDE,0.786,0.897,5,-7.12,0,0.103,0.157,0.0,0.301,0.763,136.4,4
TRKC45FAEF2F3,0.511,0.727,5,-3.81,1,0.141,0.303,0.009,0.171,0.25,162.8,4
TRK35AA09EDD7,0.701,0.756,11,-6.03,1,0.125,0.281,0.012,0.153,0.502,99.4,4
